Calendar,GPST,x-ecef(m),y-ecef(m),z-ecef(m),Q,ns,sdx(m),sdy(m),sdz(m),sdxy(m),sdyz(m),sdzx(m),age(s),ratio
2019/12/21,5:16:00,-1132914.158,6092523.724,1504632.887,5,8,3.1608,7.9104,3.714,-2.8485,3.8336,-1.7787,0,0
2019/12/21,5:16:30,-1132914.335,6092523.753,1504632.918,5,8,3.1657,7.8867,3.7182,-2.847,3.8275,-1.7839,0,0
2019/12/21,5:17:00,-1132914.122,6092524.907,1504633.258,5,8,3.1706,7.8631,3.7224,-2.8455,3.8213,-1.7892,0,0
2019/12/21,5:17:30,-1132914.005,6092524.607,1504633.404,5,8,3.1757,7.8397,3.7266,-2.8443,3.8152,-1.7947,0,0
2019/12/21,5:18:00,-1132913.922,6092524.37,1504633.111,5,8,3.1809,7.8164,3.7309,-2.8431,3.8092,-1.8003,0,0
2019/12/21,5:18:30,-1132914.43,6092524.601,1504633.176,5,8,3.1862,7.7932,3.7351,-2.8421,3.8031,-1.806,0,0
2019/12/21,5:19:00,-1132914.399,6092524.246,1504633.312,5,8,3.1916,7.7703,3.7393,-2.8413,3.7971,-1.8118,0,0
2019/12/21,5:19:30,-1132914.554,6092524.852,1504633.177,5,8,3.1971,7.7474,3.7435,-2.8406,3.7912,-1.8178,0,0
2019/12/21,5:20:00,-1132914.367,6092525.041,1504633.552,5,8,3.2027,7.7248,3.7477,-2.8401,3.7853,-1.8238,0,0
2019/12/21,5:20:30,-1132914.224,6092524.122,1504633.318,5,8,3.2085,7.7023,3.7518,-2.8397,3.7794,-1.8301,0,0
2019/12/21,5:21:00,-1132914.439,6092525.316,1504633.614,5,8,3.2143,7.68,3.756,-2.8394,3.7736,-1.8364,0,0
2019/12/21,5:21:30,-1132914.129,6092524.308,1504633.32,5,8,3.2202,7.658,3.7602,-2.8393,3.7679,-1.8429,0,0
2019/12/21,5:22:00,-1132914.245,6092524.131,1504633.092,5,8,3.2263,7.6361,3.7644,-2.8394,3.7622,-1.8495,0,0
2019/12/21,5:22:30,-1132914.564,6092524.55,1504633.222,5,8,3.2324,7.6144,3.7685,-2.8396,3.7565,-1.8563,0,0
2019/12/21,5:23:00,-1132914.151,6092523.967,1504633.203,5,8,3.2387,7.5929,3.7727,-2.84,3.751,-1.8631,0,0
2019/12/21,5:23:30,-1132914.142,6092524.482,1504633.455,5,8,3.245,7.5716,3.7768,-2.8406,3.7455,-1.8701,0,0
2019/12/21,5:24:00,-1132913.978,6092524.143,1504633.264,5,8,3.2515,7.5506,3.7809,-2.8413,3.74,-1.8773,0,0
2019/12/21,5:24:30,-1132914.047,6092523.661,1504633.041,5,8,3.2581,7.5297,3.785,-2.8422,3.7346,-1.8845,0,0
2019/12/21,5:25:00,-1132914.064,6092523.982,1504633.279,5,8,3.2648,7.5091,3.7891,-2.8432,3.7293,-1.8919,0,0
2019/12/21,5:25:30,-1132914.118,6092523.909,1504633.287,5,8,3.2717,7.4887,3.7932,-2.8444,3.7241,-1.8994,0,0
2019/12/21,5:26:00,-1132914.549,6092524.211,1504632.907,5,8,3.2786,7.4686,3.7972,-2.8457,3.7189,-1.907,0,0
2019/12/21,5:26:30,-1132914.454,6092524.472,1504633.442,5,8,3.2857,7.4487,3.8013,-2.8473,3.7138,-1.9148,0,0
2019/12/21,5:27:00,-1132914.115,6092524.837,1504633.09,5,7,3.3453,9.8015,3.8394,-2.084,4.1259,-1.8426,0,0
2019/12/21,5:27:30,-1132914.247,6092525.004,1504633.47,5,7,3.3519,9.7551,3.8417,-2.0988,4.1083,-1.8535,0,0
2019/12/21,5:28:00,-1132914.288,6092524.145,1504633.24,5,7,3.3586,9.7094,3.8439,-2.1136,4.0911,-1.8644,0,0
2019/12/21,5:28:30,-1132914.598,6092525.794,1504633.343,5,7,3.3654,9.6646,3.8462,-2.1282,4.0742,-1.8754,0,0
2019/12/21,5:29:00,-1132914.205,6092524.953,1504633.076,5,7,3.3724,9.6204,3.8486,-2.1429,4.0576,-1.8865,0,0
2019/12/21,5:29:30,-1132914.398,6092524.624,1504633.117,5,7,3.3794,9.5771,3.851,-2.1575,4.0414,-1.8976,0,0
2019/12/21,5:30:00,-1132914.357,6092525.189,1504633.309,5,7,3.3866,9.5344,3.8534,-2.172,4.0256,-1.9087,0,0
2019/12/21,5:30:30,-1132914.245,6092525.28,1504633.485,5,7,3.394,9.4926,3.8559,-2.1865,4.01,-1.9199,0,0
2019/12/21,5:31:00,-1132913.942,6092525.293,1504633.29,5,7,3.4014,9.4514,3.8584,-2.201,3.9948,-1.9311,0,0
2019/12/21,5:31:30,-1132914.08,6092524.827,1504633.341,5,7,3.409,9.411,3.8609,-2.2155,3.98,-1.9423,0,0
2019/12/21,5:32:00,-1132914.221,6092525.724,1504633.219,5,7,3.4168,9.3712,3.8634,-2.2299,3.9654,-1.9536,0,0
2019/12/21,5:32:30,-1132913.936,6092525.216,1504633.013,5,7,3.4246,9.3323,3.8659,-2.2443,3.9512,-1.965,0,0
2019/12/21,5:33:00,-1132914.23,6092524.396,1504632.885,5,7,3.4326,9.294,3.8685,-2.2587,3.9374,-1.9763,0,0
2019/12/21,5:33:30,-1132914.172,6092524.486,1504633.112,5,7,3.4408,9.2564,3.8711,-2.2732,3.9238,-1.9877,0,0
2019/12/21,5:34:00,-1132913.54,6092522.922,1504632.4,5,8,3.2758,8.4174,3.0597,-1.0833,2.5214,-1.197,0,0
2019/12/21,5:34:30,-1132914.008,6092524.46,1504632.52,5,8,3.2815,8.3958,3.0602,-1.1171,2.5179,-1.2051,0,0
2019/12/21,5:35:00,-1132913.928,6092524.305,1504632.538,5,8,3.2873,8.3746,3.0606,-1.1501,2.5146,-1.2133,0,0
2019/12/21,5:35:30,-1132913.766,6092523.826,1504632.35,5,8,3.2933,8.3537,3.0611,-1.1823,2.5117,-1.2214,0,0
2019/12/21,5:36:00,-1132913.933,6092524.141,1504632.758,5,8,3.2993,8.3333,3.0615,-1.2138,2.509,-1.2296,0,0
2019/12/21,5:36:30,-1132913.718,6092523.649,1504632.961,5,8,3.3055,8.3132,3.0619,-1.2446,2.5067,-1.2378,0,0
2019/12/21,5:37:00,-1132913.596,6092523.294,1504632.687,5,8,3.3118,8.2935,3.0622,-1.2749,2.5046,-1.2461,0,0
2019/12/21,5:37:30,-1132913.993,6092524.375,1504632.76,5,8,3.3182,8.2742,3.0626,-1.3046,2.5029,-1.2543,0,0
2019/12/21,5:38:00,-1132913.563,6092523.697,1504632.404,5,8,3.3247,8.2553,3.0629,-1.3339,2.5014,-1.2626,0,0
2019/12/21,5:38:30,-1132913.753,6092523.801,1504632.34,5,8,3.3313,8.2368,3.0631,-1.3627,2.5002,-1.2709,0,0
2019/12/21,5:39:00,-1132913.315,6092524.448,1504632.609,5,8,3.3381,8.2186,3.0634,-1.391,2.4993,-1.2792,0,0
2019/12/21,5:39:30,-1132913.932,6092524.109,1504632.948,5,8,3.345,8.2008,3.0636,-1.419,2.4987,-1.2876,0,0
2019/12/21,5:40:00,-1132913.855,6092522.975,1504632.615,5,8,3.352,8.1834,3.0638,-1.4467,2.4984,-1.296,0,0
2019/12/21,5:40:30,-1132913.788,6092524.469,1504632.769,5,8,3.3591,8.1664,3.064,-1.474,2.4984,-1.3044,0,0
2019/12/21,5:41:00,-1132913.997,6092524.201,1504632.558,5,8,3.3664,8.1497,3.0641,-1.501,2.4986,-1.3128,0,0
2019/12/21,5:41:30,-1132914.048,6092524.302,1504632.598,5,8,3.3737,8.1335,3.0642,-1.5277,2.4992,-1.3213,0,0
2019/12/21,5:42:00,-1132913.802,6092524.49,1504632.631,5,8,3.3812,8.1176,3.0643,-1.5542,2.5,-1.3298,0,0
2019/12/21,5:42:30,-1132913.843,6092523.95,1504632.154,5,8,3.3889,8.102,3.0643,-1.5804,2.5011,-1.3383,0,0
2019/12/21,5:43:00,-1132913.788,6092524.071,1504632.811,5,8,3.3966,8.0869,3.0644,-1.6064,2.5025,-1.3469,0,0
2019/12/21,5:43:30,-1132913.585,6092524.006,1504632.673,5,8,3.4045,8.0721,3.0644,-1.6322,2.5042,-1.3555,0,0
2019/12/21,5:44:00,-1132913.906,6092524.806,1504632.952,5,8,3.4126,8.0577,3.0643,-1.6579,2.5062,-1.3642,0,0
2019/12/21,5:44:30,-1132913.991,6092524.486,1504632.43,5,8,3.4207,8.0437,3.0643,-1.6833,2.5084,-1.3729,0,0
2019/12/21,5:45:00,-1132914.112,6092524.189,1504632.947,5,8,3.4291,8.0301,3.0642,-1.7086,2.511,-1.3816,0,0
2019/12/21,5:45:30,-1132914.125,6092524.087,1504632.609,5,8,3.4375,8.0168,3.0642,-1.7338,2.5138,-1.3904,0,0
2019/12/21,5:46:00,-1132913.786,6092524.219,1504633.04,5,8,3.4461,8.0039,3.064,-1.7589,2.5168,-1.3992,0,0
2019/12/21,5:46:30,-1132913.904,6092524.041,1504632.639,5,8,3.4548,7.9914,3.0639,-1.7838,2.5202,-1.4081,0,0
2019/12/21,5:47:00,-1132913.81,6092524.333,1504632.95,5,8,3.4637,7.9792,3.0638,-1.8087,2.5238,-1.417,0,0
2019/12/21,5:47:30,-1132913.864,6092523.654,1504632.574,5,8,3.4727,7.9674,3.0636,-1.8334,2.5277,-1.426,0,0
2019/12/21,5:48:00,-1132913.814,6092523.931,1504632.383,5,8,3.4818,7.956,3.0635,-1.8581,2.5319,-1.435,0,0
2019/12/21,5:48:30,-1132913.579,6092523.887,1504632.68,5,8,3.4911,7.9449,3.0633,-1.8827,2.5363,-1.444,0,0
2019/12/21,5:49:00,-1132913.711,6092523.792,1504632.518,5,8,3.5006,7.9342,3.0631,-1.9073,2.541,-1.4532,0,0
2019/12/21,5:49:30,-1132913.935,6092524.454,1504632.904,5,8,3.5102,7.9238,3.0629,-1.9318,2.5459,-1.4623,0,0
2019/12/21,5:50:00,-1132914.035,6092524.39,1504632.55,5,8,3.5199,7.9139,3.0627,-1.9562,2.5511,-1.4716,0,0
2019/12/21,5:50:30,-1132913.948,6092524.383,1504632.638,5,8,3.5298,7.9043,3.0624,-1.9807,2.5566,-1.4809,0,0
2019/12/21,5:51:00,-1132914.07,6092524.585,1504632.6,5,8,3.5399,7.895,3.0622,-2.0051,2.5623,-1.4902,0,0
2019/12/21,5:51:30,-1132913.96,6092524.639,1504632.461,5,8,3.5501,7.8861,3.062,-2.0295,2.5683,-1.4996,0,0
2019/12/21,5:52:00,-1132913.836,6092524.431,1504632.543,5,8,3.5605,7.8776,3.0618,-2.0539,2.5745,-1.5091,0,0
2019/12/21,5:52:30,-1132913.895,6092524.547,1504632.617,5,8,3.571,7.8694,3.0615,-2.0784,2.581,-1.5187,0,0
2019/12/21,5:53:00,-1132913.731,6092523.588,1504632.497,5,8,3.5818,7.8616,3.0613,-2.1028,2.5877,-1.5283,0,0
2019/12/21,5:53:30,-1132913.817,6092523.771,1504632.363,5,8,3.5926,7.8541,3.0611,-2.1272,2.5946,-1.538,0,0
2019/12/21,5:54:00,-1132914.003,6092524.789,1504632.691,5,8,3.6037,7.847,3.0608,-2.1517,2.6019,-1.5477,0,0
2019/12/21,5:54:30,-1132913.977,6092523.891,1504632.211,5,8,3.6149,7.8403,3.0606,-2.1762,2.6093,-1.5575,0,0
2019/12/21,5:55:00,-1132914.245,6092524.181,1504632.728,5,7,3.6921,8.8339,3.8729,-2.7708,4.0668,-2.026,0,0
2019/12/21,5:55:30,-1132913.847,6092523.669,1504632.17,5,8,3.6378,7.8279,3.0602,-2.2254,2.6249,-1.5774,0,0
2019/12/21,5:56:00,-1132913.645,6092524.339,1504632.596,5,8,3.6495,7.8222,3.06,-2.25,2.6331,-1.5875,0,0
2019/12/21,5:56:30,-1132913.986,6092524.629,1504632.634,5,7,3.7325,8.8581,3.872,-2.8626,4.1066,-2.067,0,0
2019/12/21,5:57:00,-1132913.952,6092524.126,1504632.167,5,7,3.7464,8.8671,3.8718,-2.8936,4.1203,-2.0809,0,0
2019/12/21,5:57:30,-1132913.927,6092524.021,1504632.43,5,7,3.7606,8.8766,3.8717,-2.9247,4.1341,-2.0949,0,0
2019/12/21,5:58:00,-1132914.08,6092524.681,1504632.831,5,7,3.7749,8.8865,3.8716,-2.956,4.1482,-2.1091,0,0
2019/12/21,5:58:30,-1132914.053,6092524.628,1504632.599,5,7,3.7895,8.8969,3.8716,-2.9875,4.1624,-2.1234,0,0
2019/12/21,5:59:00,-1132913.962,6092523.773,1504632.357,5,7,3.8044,8.9077,3.8716,-3.0192,4.1769,-2.1379,0,0
2019/12/21,5:59:30,-1132913.962,6092524.812,1504632.952,5,7,3.8195,8.9191,3.8718,-3.0511,4.1915,-2.1525,0,0
2019/12/21,6:00:00,-1132914.038,6092525.222,1504632.84,5,7,3.8348,8.9309,3.872,-3.0832,4.2064,-2.1672,0,0
2019/12/21,6:00:30,-1132914.088,6092524.681,1504632.408,5,7,3.8504,8.9431,3.8723,-3.1156,4.2215,-2.1821,0,0
2019/12/21,6:01:00,-1132913.743,6092523.897,1504632.403,5,7,3.8663,8.9559,3.8727,-3.1482,4.2369,-2.1972,0,0
2019/12/21,6:01:30,-1132914.181,6092524.936,1504632.973,5,7,3.8824,8.9691,3.8732,-3.181,4.2524,-2.2125,0,0
2019/12/21,6:02:00,-1132913.981,6092524.556,1504632.885,5,7,3.8988,8.9829,3.8739,-3.2141,4.2682,-2.2279,0,0
2019/12/21,6:02:30,-1132914.213,6092525.244,1504632.553,5,7,3.9155,8.9971,3.8746,-3.2475,4.2843,-2.2435,0,0
2019/12/21,6:03:00,-1132914.086,6092524.475,1504632.767,5,7,3.9324,9.0118,3.8754,-3.2811,4.3006,-2.2593,0,0
2019/12/21,6:03:30,-1132913.983,6092525.307,1504633.073,5,7,3.9496,9.027,3.8764,-3.315,4.3171,-2.2752,0,0
2019/12/21,6:04:00,-1132913.801,6092524.244,1504632.614,5,7,3.9671,9.0428,3.8775,-3.3492,4.3339,-2.2914,0,0
2019/12/21,6:04:30,-1132914.296,6092525.047,1504632.873,5,7,3.9849,9.059,3.8787,-3.3837,4.3509,-2.3077,0,0
2019/12/21,6:05:00,-1132914.053,6092525.293,1504632.765,5,7,4.003,9.0758,3.8801,-3.4185,4.3682,-2.3243,0,0
2019/12/21,6:05:30,-1132914.087,6092524.793,1504632.359,5,7,4.0214,9.0931,3.8816,-3.4536,4.3858,-2.3411,0,0
2019/12/21,6:06:00,-1132914.148,6092524.454,1504632.126,5,7,4.0401,9.1109,3.8832,-3.489,4.4037,-2.358,0,0
2019/12/21,6:06:30,-1132913.84,6092524.444,1504632.329,5,7,4.0591,9.1293,3.885,-3.5248,4.4218,-2.3752,0,0
2019/12/21,6:07:00,-1132913.652,6092524.146,1504632.303,5,7,4.0785,9.1482,3.887,-3.5609,4.4402,-2.3926,0,0
2019/12/21,6:07:30,-1132914.34,6092525.619,1504632.743,5,7,4.0982,9.1676,3.8891,-3.5973,4.4589,-2.4103,0,0
2019/12/21,6:08:00,-1132914.293,6092525.633,1504633.147,5,7,4.1182,9.1876,3.8914,-3.6341,4.4779,-2.4282,0,0
2019/12/21,6:08:30,-1132914.235,6092525.615,1504632.839,5,7,4.1385,9.2081,3.8939,-3.6713,4.4972,-2.4463,0,0
2019/12/21,6:09:00,-1132914.162,6092525.317,1504632.308,5,7,4.1592,9.2292,3.8965,-3.7088,4.5168,-2.4647,0,0
2019/12/21,6:09:30,-1132914.305,6092525.465,1504632.759,5,7,4.1802,9.2508,3.8993,-3.7467,4.5366,-2.4833,0,0
2019/12/21,6:10:00,-1132914.126,6092524.711,1504632.582,5,7,4.2016,9.273,3.9023,-3.785,4.5569,-2.5021,0,0
2019/12/21,6:10:30,-1132914.067,6092525.462,1504632.518,5,7,4.2234,9.2958,3.9055,-3.8237,4.5774,-2.5213,0,0
2019/12/21,6:11:00,-1132914.187,6092525.234,1504632.605,5,7,4.2455,9.3192,3.9089,-3.8628,4.5982,-2.5407,0,0
2019/12/21,6:11:30,-1132913.625,6092524.642,1504632.41,5,7,4.268,9.3431,3.9125,-3.9023,4.6194,-2.5603,0,0
2019/12/21,6:12:00,-1132913.784,6092525.078,1504632.551,5,7,4.2909,9.3676,3.9163,-3.9422,4.6408,-2.5803,0,0
2019/12/21,6:12:30,-1132914.156,6092526.09,1504632.739,5,7,4.3142,9.3928,3.9203,-3.9826,4.6627,-2.6005,0,0
2019/12/21,6:13:00,-1132914.071,6092524.9,1504632.615,5,7,4.3379,9.4185,3.9246,-4.0234,4.6848,-2.6211,0,0
2019/12/21,6:13:30,-1132914.126,6092524.809,1504632.544,5,7,4.362,9.4448,3.929,-4.0646,4.7073,-2.6419,0,0
2019/12/21,6:14:00,-1132914.368,6092526.267,1504632.675,5,7,4.3865,9.4717,3.9337,-4.1063,4.7301,-2.663,0,0
2019/12/21,6:14:30,-1132913.789,6092524.363,1504632.315,5,7,4.4114,9.4993,3.9386,-4.1485,4.7533,-2.6845,0,0
2019/12/21,6:15:00,-1132913.991,6092525.152,1504632.627,5,7,4.4368,9.5274,3.9438,-4.1912,4.7769,-2.7062,0,0
2019/12/21,6:15:30,-1132913.903,6092524.963,1504632.657,5,7,4.4626,9.5562,3.9491,-4.2343,4.8008,-2.7283,0,0
2019/12/21,6:16:00,-1132913.847,6092524.76,1504632.479,5,7,4.4889,9.5856,3.9548,-4.278,4.825,-2.7507,0,0
2019/12/21,6:16:30,-1132914.228,6092525.126,1504632.667,5,7,4.5156,9.6157,3.9606,-4.3221,4.8496,-2.7734,0,0
2019/12/21,6:17:00,-1132913.802,6092525.037,1504632.288,5,7,4.5428,9.6464,3.9668,-4.3668,4.8746,-2.7965,0,0
2019/12/21,6:17:30,-1132914.036,6092525.388,1504632.633,5,7,4.5705,9.6777,3.9732,-4.412,4.9,-2.8199,0,0
2019/12/21,6:18:00,-1132914.043,6092525.796,1504632.34,5,7,4.5986,9.7097,3.9798,-4.4577,4.9257,-2.8437,0,0
2019/12/21,6:18:30,-1132914.331,6092525.709,1504632.693,5,7,4.6273,9.7423,3.9867,-4.5039,4.9518,-2.8678,0,0
2019/12/21,6:19:00,-1132913.962,6092525.716,1504632.595,5,7,4.6564,9.7756,3.9939,-4.5507,4.9783,-2.8923,0,0
2019/12/21,6:19:30,-1132914.085,6092525.714,1504632.592,5,7,4.6861,9.8095,4.0013,-4.598,5.0052,-2.9171,0,0
2019/12/21,6:20:00,-1132913.598,6092524.646,1504632.249,5,7,4.7163,9.8441,4.009,-4.646,5.0325,-2.9424,0,0
2019/12/21,6:20:30,-1132914.126,6092525.453,1504632.505,5,7,4.747,9.8794,4.017,-4.6944,5.0601,-2.968,0,0
2019/12/21,6:21:00,-1132914.029,6092525.338,1504632.463,5,7,4.7783,9.9153,4.0253,-4.7435,5.0882,-2.9939,0,0
2019/12/21,6:21:30,-1132913.844,6092525.588,1504632.24,5,7,4.8101,9.9519,4.0339,-4.7931,5.1166,-3.0203,0,0
2019/12/21,6:22:00,-1132914.221,6092525.811,1504632.41,5,7,4.8425,9.9892,4.0427,-4.8434,5.1454,-3.0471,0,0
2019/12/21,6:22:30,-1132914.089,6092525.535,1504632.496,5,7,4.8755,10.0272,4.0519,-4.8942,5.1747,-3.0743,0,0
2019/12/21,6:23:00,-1132914.045,6092525.146,1504632.348,5,7,4.909,10.0659,4.0613,-4.9457,5.2043,-3.1018,0,0
2019/12/21,6:23:30,-1132914.223,6092524.513,1504632.15,5,7,4.9431,10.1052,4.071,-4.9977,5.2343,-3.1298,0,0
2019/12/21,6:24:00,-1132914.206,6092525.53,1504632.153,5,7,4.9779,10.1452,4.0811,-5.0504,5.2648,-3.1582,0,0
2019/12/21,6:24:30,-1132914.566,6092525.891,1504632.558,5,7,5.0132,10.1859,4.0914,-5.1038,5.2956,-3.187,0,0
2019/12/21,6:25:00,-1132914.081,6092525.179,1504632.373,5,7,5.0492,10.2273,4.102,-5.1577,5.3269,-3.2163,0,0
2019/12/21,6:25:30,-1132914.641,6092525.593,1504632.66,5,7,5.0858,10.2693,4.113,-5.2123,5.3585,-3.2459,0,0
2019/12/21,6:26:00,-1132914.422,6092525.661,1504632.613,5,7,5.123,10.3121,4.1242,-5.2676,5.3905,-3.276,0,0
2019/12/21,6:26:30,-1132914.476,6092525.201,1504632.526,5,7,5.1609,10.3555,4.1358,-5.3235,5.423,-3.3066,0,0
2019/12/21,6:27:00,-1132914.153,6092525.642,1504632.51,5,7,5.1995,10.3996,4.1476,-5.38,5.4558,-3.3375,0,0
2019/12/21,6:27:30,-1132914.639,6092526.079,1504632.788,5,7,5.2387,10.4444,4.1598,-5.4372,5.489,-3.3689,0,0
2019/12/21,6:28:00,-1132914.153,6092525.766,1504632.427,5,7,5.2786,10.4898,4.1723,-5.4951,5.5227,-3.4008,0,0
2019/12/21,6:28:30,-1132914.192,6092525.401,1504632.312,5,7,5.3192,10.5359,4.1851,-5.5536,5.5567,-3.4331,0,0
2019/12/21,6:29:00,-1132914.666,6092525.583,1504632.666,5,7,5.3605,10.5827,4.1982,-5.6128,5.5911,-3.4658,0,0
2019/12/21,6:29:30,-1132913.992,6092525.289,1504632.178,5,7,5.4025,10.6301,4.2116,-5.6727,5.6258,-3.499,0,0
2019/12/21,6:30:00,-1132913.962,6092525.943,1504632.354,5,7,5.4453,10.6781,4.2253,-5.7332,5.661,-3.5326,0,0
2019/12/21,6:30:30,-1132914.237,6092524.993,1504632.342,5,7,5.4887,10.7268,4.2393,-5.7944,5.6965,-3.5667,0,0
2019/12/21,6:31:00,-1132914.487,6092525.427,1504632.234,5,7,5.5329,10.7761,4.2536,-5.8563,5.7324,-3.6012,0,0
2019/12/21,6:31:30,-1132914.51,6092525.492,1504632.475,5,7,5.5778,10.826,4.2682,-5.9188,5.7686,-3.6362,0,0
2019/12/21,6:32:00,-1132914.39,6092525.634,1504632.421,5,7,5.6235,10.8765,4.2831,-5.982,5.8052,-3.6716,0,0
2019/12/21,6:32:30,-1132914.622,6092526.141,1504632.469,5,7,5.6699,10.9275,4.2983,-6.0458,5.8421,-3.7075,0,0
2019/12/21,6:33:00,-1132914.142,6092525.145,1504632.299,5,7,5.7171,10.9792,4.3138,-6.1103,5.8793,-3.7438,0,0
2019/12/21,6:33:30,-1132914.449,6092526.06,1504632.42,5,7,5.765,11.0314,4.3296,-6.1754,5.9169,-3.7805,0,0
2019/12/21,6:34:00,-1132914.402,6092526.05,1504632.545,5,7,5.8137,11.084,4.3456,-6.2412,5.9547,-3.8177,0,0
2019/12/21,6:34:30,-1132914.853,6092526.28,1504632.858,5,7,5.8632,11.1372,4.362,-6.3075,5.9928,-3.8552,0,0
2019/12/21,6:35:00,-1132914.837,6092525.967,1504632.457,5,7,5.9135,11.1909,4.3785,-6.3745,6.0312,-3.8932,0,0
2019/12/21,6:35:30,-1132914.856,6092526.459,1504632.246,5,7,5.9645,11.245,4.3954,-6.442,6.0698,-3.9317,0,0
2019/12/21,6:36:00,-1132914.748,6092526.314,1504632.762,5,7,6.0163,11.2996,4.4124,-6.5102,6.1087,-3.9705,0,0
2019/12/21,6:36:30,-1132914.788,6092526.274,1504632.627,5,7,6.0689,11.3545,4.4298,-6.5789,6.1478,-4.0097,0,0
2019/12/21,6:37:00,-1132914.571,6092526.468,1504632.383,5,7,6.1222,11.4098,4.4473,-6.6481,6.1871,-4.0492,0,0
2019/12/21,6:37:30,-1132914.237,6092525.798,1504632.219,5,7,6.1763,11.4654,4.4651,-6.7179,6.2265,-4.0892,0,0
2019/12/21,6:38:00,-1132914.658,6092525.404,1504632.519,5,7,6.2312,11.5213,4.483,-6.7881,6.2661,-4.1295,0,0
2019/12/21,6:38:30,-1132914.544,6092525.713,1504632.417,5,7,6.2868,11.5774,4.5011,-6.8588,6.3058,-4.1701,0,0
2019/12/21,6:39:00,-1132914.469,6092525.442,1504632.43,5,7,6.3432,11.6337,4.5195,-6.93,6.3456,-4.2111,0,0
2019/12/21,6:39:30,-1132914.563,6092525.575,1504632.012,5,7,6.4003,11.6902,4.5379,-7.0016,6.3855,-4.2523,0,0
2019/12/21,6:40:00,-1132913.541,6092525.02,1504631.927,5,8,4.9433,8.8775,3.107,-4.2503,3.9555,-2.1414,0,0
2019/12/21,6:40:30,-1132914.662,6092526.338,1504632.659,5,7,6.5167,11.8034,4.5753,-7.1458,6.4653,-4.3357,0,0
2019/12/21,6:41:00,-1132913.684,6092524.461,1504631.933,5,8,4.9971,8.9263,3.1157,-4.3273,3.994,-2.1754,0,0
2019/12/21,6:41:30,-1132914.371,6092525.165,1504632.378,5,8,5.0244,8.9507,3.1201,-4.3659,4.0132,-2.1926,0,0
2019/12/21,6:42:00,-1132914.047,6092524.692,1504632.191,5,8,5.0519,8.9751,3.1247,-4.4046,4.0323,-2.2097,0,0
2019/12/21,6:42:30,-1132914.893,6092526.847,1504632.719,5,7,6.7576,12.0293,4.6511,-7.4376,6.6242,-4.505,0,0
2019/12/21,6:43:00,-1132915.05,6092526.34,1504632.706,5,7,6.8194,12.0853,4.6701,-7.511,6.6635,-4.5477,0,0
2019/12/21,6:43:30,-1132914.942,6092526.782,1504632.639,5,7,6.8818,12.141,4.6892,-7.5845,6.7026,-4.5905,0,0
2019/12/21,6:44:00,-1132914.217,6092525.426,1504632.019,5,8,5.1643,9.072,3.1435,-4.56,4.1078,-2.2789,0,0
2019/12/21,6:44:30,-1132914.042,6092525.335,1504631.895,5,8,5.193,9.096,3.1483,-4.5989,4.1264,-2.2963,0,0
2019/12/21,6:45:00,-1132914.282,6092525.237,1504632.07,5,8,5.2219,9.1198,3.1532,-4.6378,4.1449,-2.3137,0,0
2019/12/21,6:45:30,-1132914.46,6092524.925,1504631.96,5,8,5.251,9.1435,3.1582,-4.6767,4.1632,-2.331,0,0
2019/12/21,6:46:00,-1132914.607,6092524.839,1504632.043,5,8,5.2803,9.1669,3.1631,-4.7156,4.1814,-2.3484,0,0
2019/12/21,6:46:30,-1132914.784,6092526.062,1504632.241,5,8,5.3098,9.1902,3.1681,-4.7544,4.1994,-2.3658,0,0
2019/12/21,6:47:00,-1132914.668,6092526.021,1504632.411,5,8,5.3395,9.2133,3.1731,-4.7931,4.2172,-2.3831,0,0
2019/12/21,6:47:30,-1132914.554,6092525.507,1504631.937,5,8,5.3694,9.2361,3.1782,-4.8318,4.2348,-2.4004,0,0
2019/12/21,6:48:00,-1132914.514,6092525.89,1504632.226,5,8,5.3995,9.2587,3.1832,-4.8704,4.2522,-2.4176,0,0
2019/12/21,6:48:30,-1132915.093,6092526.239,1504632.494,5,8,5.4297,9.2809,3.1883,-4.9089,4.2694,-2.4348,0,0
2019/12/21,6:49:00,-1132914.359,6092526.073,1504632.18,5,8,5.4601,9.3029,3.1933,-4.9473,4.2864,-2.4519,0,0
2019/12/21,6:49:30,-1132914.692,6092525.549,1504632.049,5,8,5.4906,9.3245,3.1983,-4.9855,4.3031,-2.469,0,0
2019/12/21,6:50:00,-1132914.08,6092525.309,1504631.847,5,8,5.5213,9.3457,3.2033,-5.0235,4.3195,-2.4859,0,0
2019/12/21,6:50:30,-1132914.545,6092525.849,1504632.136,5,8,5.5521,9.3666,3.2083,-5.0614,4.3356,-2.5028,0,0
2019/12/21,6:51:00,-1132914.281,6092525.117,1504631.949,5,8,5.5831,9.3871,3.2133,-5.0991,4.3515,-2.5195,0,0
2019/12/21,6:51:30,-1132914.282,6092525.963,1504631.926,5,8,5.6141,9.4071,3.2182,-5.1365,4.367,-2.5361,0,0
2019/12/21,6:52:00,-1132914.037,6092524.845,1504631.799,5,8,5.6453,9.4266,3.2231,-5.1737,4.3823,-2.5525,0,0
2019/12/21,6:52:30,-1132914.264,6092525.685,1504631.967,5,8,5.6765,9.4457,3.2279,-5.2106,4.3972,-2.5688,0,0
